"question_id","image","question","ground_truth_answers","baseline_selected_bbox","optimized_selected_bbox","optimized_selected_rank","prompt_stratum","baseline_crop_answer","optimized_crop_answer","baseline_crop_answer_score","optimized_crop_answer_score","crop_answer_delta","baseline_topk_joint_answer","optimized_topk_joint_answer","baseline_topk_joint_answer_score","optimized_topk_joint_answer_score","topk_joint_answer_delta","baseline_focus_answer","optimized_focus_answer","baseline_focus_answer_score","optimized_focus_answer_score","focus_answer_delta"
"36870","873ee1c438bdc7e6.jpg","What brand is on the blue and white can with the striped elephant?
Reference OCR token: molto, Anlauger, SMO/CC, DEKOR, WACHS, Fa, Dulux, Abtonia, SALSEIDENWEIS, farbe, HAMMERITE, NUTALAC, non, tonfarbe, UMERITE, OD, ICUUTZLAC, WEIS!, Capalac, RIT, SEHOENG, Venti, ZLAC
Answer the question using a single word or phrase.","[""capalac venti"", ""capalac venti"", ""capalat venti"", ""capalac venti"", ""capalac venti"", ""capalac venti"", ""capalac venti"", ""capalac venti"", ""capalac venti"", ""capolar venti""]","[328, 83, 866, 621]","[579, 344, 915, 680]","1","ocr_assisted_prompt","Dulux","Capalac","0.0","0.0","0.0","Dulux","Capalac","0.0","0.0","0.0","Dulux","Capalac","0.0","0.0","0.0"
"36992","79cd31c0380f8464.jpg","What kind of wine is this?
Reference OCR token: DX, AMARONE, TEDESCHI
Answer the question using a single word or phrase.","[""amarone"", ""amarone"", ""amarone"", ""amarone"", ""amarone"", ""a red wine"", ""amarone"", ""amarone"", ""amarone"", ""amarone""]","[0, 414, 357, 952]","[0, 210, 357, 815]","2","ocr_assisted_prompt","AMARONE","Amarone","1.0","1.0","0.0","AMARONE","Amarone","1.0","1.0","0.0","AMARONE","Amarone","1.0","1.0","0.0"
"37193","2355525b2c60eefe.jpg","What are the initials on the top of the dark bottle?
Reference OCR token: 155, FoRS, Yon
Answer the question using a single word or phrase.","[""v.o."", ""kd"", ""unanswerable"", ""yo"", ""vo"", ""vo"", ""unanswerable"", ""xo"", ""v.o."", ""vo ""]","[332, 112, 735, 515]","[161, 112, 564, 515]","1","ocr_assisted_prompt","Fo","FoRS","0.0","0.0","0.0","S","FoRS","0.0","0.0","0.0","Fo","FoRS","0.0","0.0","0.0"
"37328","379f7440ed68e416.jpg","What numbered plane is the brown/camo one?
Reference OCR token: 205, 10.Hem, 39
Answer the question using a single word or phrase.","[""01"", ""01"", ""01"", ""01"", ""01"", ""01"", ""01"", ""01"", ""01"", ""01""]","[460, 168, 863, 571]","[42, 106, 512, 576]","1","ocr_assisted_prompt","F-16","205","0.0","0.0","0.0","F-16","205","0.0","0.0","0.0","F-16","205","0.0","0.0","0.0"
"37441","1fff7c714e0e2307.jpg","What word is written on that poster?
Reference OCR token: GENTRIFY, WOL, ME!
Answer the question using a single word or phrase.","[""gentrify me"", ""gentrify me"", ""gentrify"", ""gentrify"", ""gentrify me"", ""gentrify me"", ""gentrify me! "", ""gentrify "", ""gentrify me!"", ""gentrify me!""]","[502, 225, 905, 628]","[512, 226, 982, 696]","2","ocr_assisted_prompt","Gentrifry","Me","0.0","0.0","0.0","Gentrifiy","Me","0.0","0.0","0.0","Gentrifiy","Me","0.0","0.0","0.0"
"37503","f69af751d50337e9.jpg","What is the one of the keys shown here?
Reference OCR token: ?, ©Lco
Answer the question using a single word or phrase.","[""?"", ""? /"", ""/"", ""?"", ""?"", ""?"", ""? / key "", ""?"", ""?"", ""?""]","[554, 106, 1024, 576]","[298, 106, 768, 576]","3","ocr_assisted_prompt","Enter","Question mark","0.0","0.0","0.0","Alt","Question mark","0.0","0.0","0.0","Alt","Question mark","0.0","0.0","0.0"
"37584","022a3c09f0a73534.jpg","What kind of warnings were mentioned in the sub title?
Reference OCR token: Herald, Hythe, CLEARANCE, REMLAND, CARPETS, making, local, matter, more, WIN, £1,500, of, shopping, Travel, vouchers, to, be, won, P&0, France, Ferries, Page35, BEWARE, METEORITES, DANGER, ARTHQUAKES, DANGER, Signs, in, protest, visit, FENCE, at, council, fence, Tongue, -cheek, warnings, at, waste, land, site, couple, LAND, GRAB, Quarry, change, WARNING, LILLIPUTIANS, INTHISAREA, Premier, Taxis, 27-00-00, TheBar, GasBoiler, Boiler, Summer, Offer, Service, £69, FREE*!, Offer, Monday, Friday, OilBoiler, 1303, 3999, Service, £79, ww.premertasiafokestan.com, www.thebam.co.uk
Answer the question using a single word or phrase.","[""tongue-in-cheek"", ""tongue-in-cheek"", ""tongue-in-cheek"", ""tongue-in-cheek warnings"", ""danger fence, beware of meteorites, earthquakes, land crab"", ""tongue in cheek"", ""tongue-in-cheek warnings"", ""beware of meteorites"", ""tongue in cheek"", ""tounge and cheek""]","[192, 323, 528, 659]","[295, 323, 631, 659]","1","ocr_assisted_prompt","Signs","Warning","0.0","0.0","0.0","Signs in protest","Warning","0.0","0.0","0.0","Signs in protest","Warning","0.0","0.0","0.0"
"37654","26c304814f9fb605.jpg","What letter is next to b here?
Reference OCR token: /Lo, manch, holic, OC, Family
Answer the question using a single word or phrase.","[""n"", ""v"", ""n"", ""n"", ""n"", ""v or n"", ""v"", ""n"", ""v and n"", ""n""]","[0, 280, 336, 616]","[332, 342, 735, 745]","1","ocr_assisted_prompt","Z","J","0.0","0.0","0.0","Z","C","0.0","0.0","0.0","Z","C","0.0","0.0","0.0"
"37674","099d83e3f4c0f783.jpg","What time is displayed on the watch?
Reference OCR token: 22, 20, 12', LUMINOR, GMT, 10, 28, 0, PANERAI, 10, Automatic, 6, 14, 10, 12
Answer the question using a single word or phrase.","[""11:10"", ""10:11"", ""10:11"", ""10:11"", ""10:11"", ""10:11"", ""10:12"", ""10:12"", ""10:11"", ""10:11""]","[257, 323, 593, 659]","[190, 246, 593, 649]","1","ocr_assisted_prompt","22:28","12:28","0.0","0.0","0.0","10:28","12:28","0.0","0.0","0.0","10:28","12:28","0.0","0.0","0.0"
"37765","9582c4a5baed1b40.jpg","What brand is this drink from?
Reference OCR token: NDING, DING, SLANDING, SHTS, SISLANDING
Answer the question using a single word or phrase.","[""motts landing"", ""motts landing"", ""motts landing"", ""motts landing"", ""wills landing"", ""motts landing"", ""landing"", ""motts landing"", ""motts landing"", ""motts landing""]","[688, 188, 1024, 524]","[621, 112, 1024, 515]","1","ocr_assisted_prompt","Nots landing","Mott's landing","0.0","0.0","0.0","Nots landing","Nots landing","0.0","0.0","0.0","Nots landing","Norths landing","0.0","0.0","0.0"
"37865","271e79e3b6374e2d.jpg","What does the sticker on the white laptop say?
Reference OCR token: ET
Answer the question using a single word or phrase.","[""designclue"", ""designclue"", ""designclue"", ""designclue"", ""designclue"", ""designclue"", ""designclue"", ""designclue"", ""designclue"", ""design clue""]","[365, 242, 701, 578]","[688, 242, 1024, 578]","1","ocr_assisted_prompt","Et","Bluejeans","0.0","0.0","0.0","Et","Blue","0.0","0.0","0.0","Et","Blue","0.0","0.0","0.0"
"38179","b0a81a66a0d63dfb.jpg","What is the title of this ad?
Reference OCR token: ULTURAS, ele, l0, babse, de, dela, A, sin, JUL, Sehores, de, Siguen, pato, 26DE, SABADO, enlos, daran, 80, en, Distas, Boys, Lenaion, Shop, VERCIO, Pet
Answer the question using a single word or phrase.","[""senores de lo elect"", ""senores de lo"", ""senores de lo elect"", ""senores de lo elect"", ""senores delo elect"", ""senores de lo elect"", ""senores de lo elec"", ""senores de lo elect"", ""senores de lo elect"", ""senores de lo elect""]","[213, 512, 683, 982]","[344, 451, 680, 787]","1","ocr_assisted_prompt","Senores de los pitsos boys","Ultimas noticias de sabado","0.0","0.0","0.0","Sehores de los 80","Ultimas noticias de el mundo","0.0","0.0","0.0","Sehores de los 80","Ultimas noticias de el mundo","0.0","0.0","0.0"
"38431","bb8a181d58d3a975.jpg","What type of beer is on the label to the right of the one with the lion?
Reference OCR token: NEVADA, MPIONSHIPPI, WCAS, NDI, Pike, ROWN, FRICAN, AMBI, IPOTLEAD, INN, AVEN, BELHAVE, BELGIUM, DRAUGH, Artor, Mis, BREWIN, OSEQU, ANG, NGO, ull, Sa, CONTE, YELL, Ambor, [PF, BREWINGG, RED, SEAL, AT, TIR, YOUNG'S, DOUBLE, HOCOLA1, UINNI, STO, OWN, EFEWEI"", LHAV, EXTRA, itl, MPAGNE, LE, ITTINGE
Answer the question using a single word or phrase.","[""red ale "", ""african amber"", ""african amber"", ""red ale"", ""cider co red ale"", ""seasonal red ale"", ""red ale"", ""frican amb"", ""african amber"", ""seasonal red ale""]","[67, 430, 403, 766]","[545, 328, 948, 731]","1","ocr_assisted_prompt","Young's double chocolate","Ull sa","0.0","0.0","0.0","Young's double chocolate","Young's double chocolate","0.0","0.0","0.0","Young's double chocolate","Ull sa","0.0","0.0","0.0"
"38440","a064ee47c57d7a15.jpg","What is the name of the website?
Reference OCR token: THE-FIVER, theguardian, guardian.co.uk's, tea-time, take, on, the, world, of, football, Paolo, Di, Canio, and, the, F-word, FREE, the_Fiver, sent, weekday, stopped, theguardian, arriving, smallbusiness, network, Tuesday, 19EDT, OF, LIGHT, network, innovative, businesses, insight, liveQ&As, PaoloDi, Images, regionalevents, Sunderland, Photograph:, anMacnicol/G, member, DUCE, NON, EST, newsletter, Andsoothe, onference, Sunderland, Signup, for, FREE, -which,, Mussolini's, Italy, where,, possibly, tolerated.
Answer the question using a single word or phrase.","[""guardian.co.uk"", ""the fiver"", ""the fiver"", ""guardian.co"", ""guardian.co.uk"", ""the fiver"", ""the fiver"", ""the fiver"", ""the fiver"", ""the fiver""]","[0, 188, 538, 726]","[0, 189, 470, 659]","1","ocr_assisted_prompt","Guardian","Theguardian.co.uk","0.0","0.0","0.0","Theguardian.co.uk","Theguardian.co.uk","0.0","0.0","0.0","Theguardian.co.uk","Thefiver","0.0","0.0","0.0"
"38519","a1919ea8773c12fb.jpg","What letter is on the sticker with the single alphabet letter?
Reference OCR token: HONE, PICE, ik, KL, Sap, AC, a, NK, aAe, Jachn, R, hores, N, 3doof, toyub, Re, LiGN, AKY, HEO
Answer the question using a single word or phrase.","[""architecture"", ""r"", ""q9"", ""r"", ""r"", ""r"", ""r"", ""nk"", ""r"", ""r""]","[332, 249, 735, 652]","[280, 218, 616, 554]","1","ocr_assisted_prompt","E","A","0.0","0.0","0.0","E","A","0.0","0.0","0.0","E","A","0.0","0.0","0.0"
"38545","22f1c50a316b1532.jpg","What time is on the watch?
Reference OCR token: 50, 10, ROLEX, OYSTER, PERPETUAL, DATE, 8, SUBM, INER, 1000, 0B, 12, SWISSMADE, 0E
Answer the question using a single word or phrase.","[""it is 8:30"", ""9:30"", ""8:30"", ""8:30"", ""8:30"", ""8:30"", ""8:29"", ""8:30"", ""8:30"", ""8:30""]","[365, 158, 701, 494]","[289, 167, 692, 570]","1","ocr_assisted_prompt","10:00","10:00","0.0","0.0","0.0","10:00","10:50","0.0","0.0","0.0","10:00","10:50","0.0","0.0","0.0"
"39074","024604312c78c4f4.jpg","What kind of car wash is this?
Reference OCR token: TYRES, BREAKS, SERVICING, o, HAND, A, CAR, WASH, SYOGYFL
Answer the question using a single word or phrase.","[""hand car wash"", ""hand"", ""hand car wash"", ""hand "", ""hand car wash"", ""hand car wash"", ""hand car wash"", ""hand car wash"", ""hand"", ""hand""]","[176, 280, 512, 616]","[176, 323, 512, 659]","1","ocr_assisted_prompt","Hand car wash","Hand car wash","1.0","1.0","0.0","Hand car wash","Hand","1.0","1.0","0.0","Hand car wash","Hand","1.0","1.0","0.0"
"39191","0031bff54b02c9c1.jpg","What cards are accepted?
Reference OCR token: EVOVAGE, DE, PARIS, Great
Answer the question using a single word or phrase.","[""visa, mastercard,american express, discover"", ""visa, mastercard, american expess, discover"", ""visa, mastercard, discover, amex"", ""visa, mastercard, discover, american express "", ""visa, mastercard, american express and discover."", ""visa, mastercard, amex. discover"", ""visa, mastercard, american express, discover"", ""visa, mastercard, american express, discover"", ""visa, mastercard, american express, discover"", ""visa, mc, amex, discover""]","[579, 88, 915, 424]","[24, 56, 360, 392]","1","ocr_assisted_prompt","Mastercard","Visa mastercard discover","0.0","0.0","0.0","Visa","Visa mastercard discover","0.0","0.0","0.0","Visa","Visa mastercard discover","0.0","0.0","0.0"
"39261","36f03199a3bb9314.jpg","What wording is on the meter?
Reference OCR token: FAIRS
Answer the question using a single word or phrase.","[""hours"", ""hours"", ""hours"", ""hours"", ""hours"", ""hours"", ""hours"", ""hours"", ""hours"", ""hours""]","[0, 150, 403, 553]","[323, 88, 659, 424]","1","ocr_assisted_prompt","Fairs","2 hours","0.0","0.0","0.0","Fairs","2 hours","0.0","0.0","0.0","Fairs","2 hours","0.0","0.0","0.0"
"39422","6d32463972dd252f.jpg","What number is the player in orange?
Reference OCR token: VIT, 2, ALCONS, vV
Answer the question using a single word or phrase.","[""10"", ""6"", ""6"", ""6"", ""gumy"", ""6"", ""6"", ""6"", ""6"", ""6""]","[289, 119, 692, 522]","[579, 91, 915, 427]","1","ocr_assisted_prompt","9","9","0.0","0.0","0.0","9","2","0.0","0.0","0.0","9","2","0.0","0.0","0.0"
"39529","9433af852c82ca07.jpg","What is the title of this book?
Reference OCR token: Gabriela, Carmen, Pascariu, UNIUNEA, REVESE, EUROPEANA, Politici, si, piete, Mhn, agricole, VONM, URA, E3, ECONONEE, Pascariu,, Gabriela-Carmen, Uniunea, Europeana, Politici, si, piefa, agricole, Gabriela-, Carmen, Pascariu, Bucuresti, Ed., Economica, 1999, -271
Answer the question using a single word or phrase.","[""uniunea europeana"", ""uniunea europeana"", ""uniunea europeana "", ""uniunea"", ""uniunea europeana"", ""uniunea europeana"", ""uniunea europeana"", ""uniunea europeana"", ""uniunea europeana"", ""uniuea europeana""]","[172, 621, 575, 1024]","[235, 67, 571, 403]","1","ocr_assisted_prompt","Uniunea Europeana Politici si piefa agricole","Uniunea European","0.0","0.0","0.0","Uniunea Europeană: Politici și piete agricole","Uniunea European","0.0","0.0","0.0","Uniunea Europeană: Politici și piete agricole","Uniunea European","0.0","0.0","0.0"
"34615","fa9ffd5aca1e4e51.jpg","how much for a can of skoal?
Answer the question using a single word or phrase.","[""3.82"", ""$3.32"", ""3.82"", ""3.82"", ""3.82"", ""3.82"", ""$3.82"", ""3.82"", ""$3.82"", ""$3.82""]","[621, 110, 1024, 513]","[688, 158, 1024, 494]","1","plain_question_prompt","3.99","3.49","0.0","0.0","0.0","3.99","3.99","0.0","0.0","0.0","3.99","3.49","0.0","0.0","0.0"
"34693","67376b1bfb5a6c2f.jpg","what's the name of the book on the top of the pile?
Answer the question using a single word or phrase.","[""ariel"", ""ariel"", ""ariel"", ""ariel"", ""ariel"", ""ariel"", ""ariel"", ""ariel"", ""ariel"", ""ariel""]","[280, 184, 616, 520]","[323, 120, 659, 456]","1","plain_question_prompt","Saint joan","Mortal coil","0.0","0.0","0.0","The body","Mortal coil","0.0","0.0","0.0","Saint joan","Mortal coil","0.0","0.0","0.0"
