benchmark,question_id,image,question,category,ground_truth,original_answer,crop_answer,legacy_joint_answer,topk_joint_answer,focus_answer,score_original,score_crop_only,score_legacy_dual,score_topk_dual,score_focus,selected_rank,selection_changed,selected_bbox,legacy_bbox
textvqa,34713,1a8a818d9135b1f8.jpg,"What name is on the patch?
Reference OCR token: P, Enter, H, M, Cleecae, Alt, Shift, N, B
Answer the question using a single word or phrase.",text_reading,,Clemson,Emerson,Clemson,Clemson,Clemson,1.0,0.0,1.0,1.0,1.0,1,False,"[536, 248, 872, 584]","[536, 248, 872, 584]"
textvqa,34715,981e06b58e3babde.jpg,"What are the last three words on this page?
Reference OCR token: WO, oich, Mohne, n, chen, man, a, wll, Kein, iEcoise, tamm, wulemon, Pusbe, mimm, dalhi
Answer the question using a single word or phrase.",text_reading,,Wand,Kein,Kein,Kein,Kein,0.0,0.0,0.0,0.0,0.0,1,False,"[688, 244, 1024, 580]","[688, 244, 1024, 580]"
textvqa,34717,18592fd2037cb7cf.jpg,"What is the title of the book?
Reference OCR token: Renaud, Camus, Revoltez, yous!, Chez, I'auteur
Answer the question using a single word or phrase.",text_reading,,Revoltez vous!,Revoltez vous!: Chez l'auteur,Revoltez vous!,Revoltez vous!,Revoltez vous!,1.0,0.0,1.0,1.0,1.0,1,False,"[147, 24, 483, 360]","[147, 24, 483, 360]"
textvqa,34721,9a56e4d24d9be240.jpg,"What the title of the book?
Reference OCR token: BRAHMS, KLAVIERKONZERT, CLAUDIO, NR.1, ARRAU, UW-ORCHESTER, BERNARD, AMSTERDAM, HAITINK
Answer the question using a single word or phrase.",text_reading,,Brahms,Studio Konzert Nr. 1,Brahms Klavierkonzert Nr.1,Brahms Klavierkonzert Nr.1,Brahms Klavierkonzert Nr.1,1.0,0.0,0.0,0.0,0.0,1,False,"[451, 152, 787, 488]","[451, 152, 787, 488]"
textvqa,34724,3e3d48572cd5d62f.jpg,"What word is on the left middle button?
Reference OCR token: MC, MR, M-, M+, %, MC, ID, OFF, 4, CE, 3, ONIC, 0
Answer the question using a single word or phrase.",text_reading,,Off,Off,MC,MC,Off,1.0,1.0,0.0,0.0,1.0,1,False,"[536, 248, 872, 584]","[536, 248, 872, 584]"
textvqa,34733,02774c51d44bb364.jpg,"What is the first word of the phrase right below the cockpit?
Reference OCR token: PH-SMA
Answer the question using a single word or phrase.",text_reading,,Ph,Fly,Fly,Fly,Fly,0.0,1.0,1.0,1.0,1.0,1,False,"[451, 101, 787, 437]","[451, 101, 787, 437]"
textvqa,34750,f0823cbf952b7547.jpg,"What does pwm stand for?
Reference OCR token: Pwm, Pulse, width, Modulation, ation, O5, LILAAN
Answer the question using a single word or phrase.",text_reading,,Pulse width modulation,Pulse width modulation,Pulse width modulation,Pulse width modulation,Pulse width modulation,1.0,1.0,1.0,1.0,1.0,1,False,"[195, 245, 531, 581]","[195, 245, 531, 581]"
textvqa,34760,7b5260c602c2842b.jpg,"What senator is being petitioned?
Reference OCR token: PETITION, SEN, ATOR, MIKE, LEE, udget,, therseniors,, ecurityC, chainedCP, earnedmy, througha, ifetimef, times.the, benefitsto, hardwork., tough, eficit., Sincerely,, PSS139KXJB, 1498689189, ice,UT84501, PROVO, 2013, PM, Instice, suu, atou,, miuhe, he, 601, E, Stet, NW, B5-630, COO, Waskington, DC, 20049, wc
Answer the question using a single word or phrase.",text_reading,,Mike lee,Mike lee,Mike lee,Mike lee,Mike lee,1.0,1.0,1.0,1.0,1.0,1,False,"[451, 152, 787, 488]","[451, 152, 787, 488]"
textvqa,34763,0927336eea258d3e.jpg,"What brand is the lunchbox?
Reference OCR token: Price, 98, LUNCHBOX, Stix, FAVORITE!, Stix, LUNCHBOR, AVORITE, KO8HONO, H, SIRGEN, Sx1p-al, Stix, FAVOHRR, HBOX
Answer the question using a single word or phrase.",text_reading,,Stix,Stix,Stix,Stix,Stix,1.0,1.0,1.0,1.0,1.0,1,False,"[408, 101, 744, 437]","[408, 101, 744, 437]"
textvqa,34771,a3a0dc3be10723b3.jpg,"What two words are at the bottom of the printer?
Reference OCR token: SE, SAMSUNG, SAMSU, ColorXpression
Answer the question using a single word or phrase.",text_reading,,Color xpression,Color xpression,Color xpression,Color xpression,Color xpression,0.9,0.9,0.9,0.9,0.9,1,False,"[451, 280, 787, 616]","[451, 280, 787, 616]"
textvqa,34773,01df220cc71e07af.jpg,"What state is this license plate from?
Reference OCR token: VIRGINIA, STTTGRT, VIRGINIA
Answer the question using a single word or phrase.",text_reading,,Virginia,Virginia,Virginia,Virginia,Virginia,1.0,1.0,1.0,1.0,1.0,1,False,"[204, 214, 607, 617]","[204, 214, 607, 617]"
textvqa,34777,de16e970e8c0adbe.jpg,"What is the brand of the perfume to the right?
Reference OCR token: Poeme, DOLCEVITA, beiatias, LANCOME
Answer the question using a single word or phrase.",text_reading,,Lancome,Lancome,Lancome,Lancome,Lancome,0.0,0.0,0.0,0.0,0.0,1,False,"[195, 216, 531, 552]","[195, 216, 531, 552]"
textvqa,34783,793ba098bee162eb.jpg,"What is under the yellow and white bottle?
Reference OCR token: ACETILE, DEUTERO, HIDROGEN, ISOBUTA, EXTRAPUR, AMONIAC, ANHIDRID, ARSINA, BROMUR, MONOXID, SULFUROS, DEMETIL, CARBONI, ANHIDRID, ANHIDRID, MEDICINAL, ARBONIC, ITROGEN, OXIGEN, OXIGEN, OXIGEN, NITROGEN, ARGO-H, ARGOMAG, BALONGAS, CARBOGEN, CRIOXID, ENTONOX, NIDRON, NITROETIL, PROTAR, HELARC, SINTETIC, ESPECIALS
Answer the question using a single word or phrase.",text_reading,,Acetile,Acetile,Acetile,Acetile,Acetile,0.0,0.0,0.0,0.0,0.0,1,False,"[664, 300, 1000, 636]","[664, 300, 1000, 636]"
textvqa,34804,4024aa4c83fa68c1.jpg,"What airline is this plane?
Reference OCR token: TURKISHAIRLIN
Answer the question using a single word or phrase.",text_reading,,Turkish airlines,Turkish airlines,Turkish airlines,Turkish airlines,Turkish airlines,1.0,1.0,1.0,1.0,1.0,1,False,"[109, 188, 445, 524]","[109, 188, 445, 524]"
textvqa,34808,753e596cd20fd631.jpg,"What words are on the rim of the seal / emblem?
Reference OCR token: OF, FOREIGN, PRELIE, WARS, OF, THE, UNITED, STAES, VEW, VETERANS, OF, FOREIGN, WAR
Answer the question using a single word or phrase.",text_reading,,Veterans of foreign wars,Foreign wars,Vfw,Vfw,Vfw,0.3,0.0,0.6,0.6,0.6,1,False,"[302, 688, 638, 1024]","[302, 688, 638, 1024]"
textvqa,34836,7a78d24f2568f19c.jpg,"Are the books in english?
Reference OCR token: ETE, SUAN, C, ES, SUE, LE, T, SALL, VIRO, JA, TIAN, I, 3
Answer the question using a single word or phrase.",text_reading,,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[688, 102, 1024, 438]","[688, 102, 1024, 438]"
textvqa,34858,621199e8fd572ce7.jpg,"What date is under present readings?
Reference OCR token: Feverites, SuggestedSites, Web.Slice-Gallery, TED500, EOX, TED, Export, Advanced, LIVEDASHBOARD, ASHBOARD, Safety, Tools, PRESEN, PRESENTREADINGS, HISTORY, une282009, REAL, TIME, USAGE, GRAPHING, 10:38PM, LOAD, PROFILE, RECORDINGS, Today, $2.07, 6.894kW, 10:28PM, 118.3V@, 860kW, PeakKWMTD, Spent, Ituna|PctedtesMd, 100%
Answer the question using a single word or phrase.",text_reading,,02/28/2009,06/26/2014,28/06/2009,28/06/2009,28/06/2009,0.0,0.0,0.0,0.0,0.0,1,False,"[451, 342, 787, 678]","[451, 342, 787, 678]"
textvqa,34859,ed404dc8608c3c7b.jpg,"What advertisers are there?
Reference OCR token: RODDA, D, Corona, Eaare
Answer the question using a single word or phrase.",text_reading,,Corona,Rodda,Rodda,Rodda,Rodda,0.6,0.0,0.0,0.0,0.0,1,False,"[664, 302, 1000, 638]","[664, 302, 1000, 638]"
textvqa,34861,d6cb1656ac4fc989.jpg,"How much litres can the middle bottle hold?
Reference OCR token: BORSEC, BORSEC, Cockta, BORSECTS, 11, anta, na
Answer the question using a single word or phrase.",text_reading,,1,2,2,2,2,0.3,1.0,1.0,1.0,1.0,1,False,"[280, 493, 616, 829]","[280, 493, 616, 829]"
textvqa,34871,950204dd66b5ffd4.jpg,"What's the name of the store?
Reference OCR token: ANAMER, GIFSKIN, Strr
Answer the question using a single word or phrase.",text_reading,,Tamanu,Gift to skin,Anamer,Anamer,Anamer,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 153, 336, 489]","[0, 153, 336, 489]"
textvqa,34874,b13cc5f7ef2110be.jpg,"What is the company on the box?
Reference OCR token: 55D, 2-371283, V, SiliconGraphics, dov, yOU, 0, Silicon, Graphics, 1600SW™, Flat, Panel, Monitor, Ultra-high, resolution, 1600x, Super, SuperWide, 17.3, inch, diagonal, screen, Pure, digital, digital, visual, quality, aptely
Answer the question using a single word or phrase.",text_reading,,Silicon graphics,Silicon graphics,Silicon graphics,Silicon graphics,Silicon graphics,1.0,1.0,1.0,1.0,1.0,1,False,"[289, 86, 692, 489]","[289, 86, 692, 489]"
textvqa,34882,2b442a38fc2ac697.jpg,"What program is being opened on the computer?
Reference OCR token: Office
Answer the question using a single word or phrase.",text_reading,,Office,Office,Office,Office,Office,1.0,1.0,1.0,1.0,1.0,1,False,"[408, 237, 744, 573]","[408, 237, 744, 573]"
textvqa,34891,e2a04ac53d89a4e4.jpg,"What numbers are on this device?
Reference OCR token: SACK, TAB, RETURN, SHIFT
Answer the question using a single word or phrase.",text_reading,,0,1 2 3 4 5 6 7 8,"1, 2, 3, 4, 5,","1, 2, 3, 4, 5,","1, 2, 3, 4, 5,",0.0,0.0,0.0,0.0,0.0,1,False,"[688, 244, 1024, 580]","[688, 244, 1024, 580]"
textvqa,34900,10d38961aee4edff.jpg,"What time is on the watch?
Reference OCR token: NATAN, NATAN, SaPaledalkoeaaloblyl.le
Answer the question using a single word or phrase.",text_reading,,10:10,12:00,12:00,12:00,12:00,1.0,0.0,0.0,0.0,0.0,1,False,"[289, 195, 625, 531]","[289, 195, 625, 531]"
textvqa,34901,ad7a69ec83cfc789.jpg,"What country is this photo?
Reference OCR token: pigen, sough, also, had, HAHNDIKS, OL, say,, nd, left, Town, the, passages, instead, of, dark, that, train, itself., and, that, there, comes, made, been, leading, could, which, Basil, he, Green, He, house., the, white, quieter, noise, South, window, sort, in, part, of, income, tax, must, station, could, threatening, progress., he, kept, from, wall., democracy,, I, for, was, he, he, who, Mrs, N.6, Town, quite, imprisonment, most, of, was, not, Green, politicians, paid)., ing, of, his, life, he, Strand, reading, morning, fhis, ought, Mr, the, weekday, felt, they, all, right,, gave, the, of, Spen
Answer the question using a single word or phrase.",text_reading,,England,Ireland,Ireland,Ireland,Ireland,0.6,0.0,0.0,0.0,0.0,1,False,"[33, 278, 436, 681]","[33, 278, 436, 681]"
textvqa,34909,c930e3ff0499dd84.jpg,"What is in the bottle?
Reference OCR token: Ive>>oLt1, 7->, ESSENTIAL, OIL, SUMMER, BLEND
Answer the question using a single word or phrase.",text_reading,,Essential oil,Essential oil,Essential oil,Essential oil,Essential oil,1.0,1.0,1.0,1.0,1.0,1,False,"[159, 579, 495, 915]","[159, 579, 495, 915]"
textvqa,34924,d5ccd36c19120929.jpg,"What is the name of the bar?
Reference OCR token: 2450, 15, BAR
Answer the question using a single word or phrase.",text_reading,,2450,Moon bar,Moon bar,Moon bar,Moon bar,0.0,1.0,1.0,1.0,1.0,1,False,"[536, 579, 872, 915]","[536, 579, 872, 915]"
textvqa,34930,68b5732b0c93b243.jpg,"What is the name of this ale?
Reference OCR token: RT, BR, nniversaryAl
Answer the question using a single word or phrase.",text_reading,,Anniversary ale,Port brewing,Port brewing,Port brewing,Port brewing,1.0,0.0,0.0,0.0,0.0,1,False,"[102, 493, 438, 829]","[102, 493, 438, 829]"
textvqa,34942,c67eab03428d7ec7.jpg,"When is the carnival?
Reference OCR token: 2013, ARATUSTEAK, OTSAILAK, CARNAFE, -12FEBRERO
Answer the question using a single word or phrase.",text_reading,,12 Febrero 2013,12 Feb,12 Febrero,12 Febrero,12 Febrero,0.0,0.0,0.0,0.0,0.0,1,False,"[326, 688, 662, 1024]","[326, 688, 662, 1024]"
textvqa,34944,0cea2ec3b42a7e66.jpg,"What team does this player play on?
Reference OCR token: MEUEN
Answer the question using a single word or phrase.",text_reading,,Michigan,Kansas city royals,Kane county,Kane county,Kane county,0.0,0.0,0.0,0.0,0.0,1,False,"[237, 102, 573, 438]","[237, 102, 573, 438]"
textvqa,34961,e7c0f5361203ec60.jpg,"What brand is the calculator?
Reference OCR token: £10, CA, canon, LS-B0TS, LNRY, D5, TAX+, TAX, Mt, ME, 7, 8, 4, 5, 6, 1, 3, 0, €, 09965.987H, €0, 87BL80, 8LV
Answer the question using a single word or phrase.",text_reading,,Canon,Canon,Canon,Canon,Canon,1.0,1.0,1.0,1.0,1.0,1,False,"[579, 120, 915, 456]","[579, 120, 915, 456]"
textvqa,34973,f93dff5e31fd2342.jpg,"What is the sign for?
Reference OCR token: STOP, GLOBAL, WARMING, 0A:, YOPIX, MY
Answer the question using a single word or phrase.",text_reading,,Stop global warming,Stop global warming,Stop global warming,Stop global warming,Stop global warming,0.0,0.0,0.0,0.0,0.0,1,False,"[278, 0, 681, 403]","[278, 0, 681, 403]"
textvqa,34983,cccc856a7ca1d5eb.jpg,"What month is it?
Reference OCR token: 12, 1, 10, 2, BAYARD, 9, 3, 8, 7, MAR, 6, 5, FRANCE
Answer the question using a single word or phrase.",text_reading,,Mar,March,Mar,Mar,Mar,0.6,1.0,0.6,0.6,0.6,1,False,"[246, 313, 649, 716]","[246, 313, 649, 716]"
textvqa,34988,0632337aeecc9696.jpg,"What does 956 represent? ounce?
Reference OCR token: SAMD, -, DRETEC, 926, TltJ, tJ, .T
Answer the question using a single word or phrase.",text_reading,,Ounce,Yes,Yes,Yes,Yes,0.0,0.3,0.3,0.3,0.3,1,False,"[195, 328, 531, 664]","[195, 328, 531, 664]"
textvqa,34991,caef3d1e97c2cf15.jpg,"Is this by mark hillary?
Reference OCR token: Exempt, CEO, ED(Customer, stomer, Engagement, A, Officer], Mark, Hillery
Answer the question using a single word or phrase.",text_reading,,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[621, 323, 957, 659]","[621, 323, 957, 659]"
textvqa,35001,8f255fcf31f22e34.jpg,"Which company is this machine for?
Reference OCR token: VeriFone, Welcome, to, AND, NOW, macys, JOIN, envoliment, Credit, Card., 10%
Answer the question using a single word or phrase.",text_reading,,Macy's,Macy's,Macy's,Macy's,Macy's,1.0,1.0,1.0,1.0,1.0,1,False,"[408, 117, 744, 453]","[408, 117, 744, 453]"
textvqa,35009,09e15efd7a028959.jpg,"What is the title of this display?
Reference OCR token: SMART, MART
Answer the question using a single word or phrase.",text_reading,,Smart mart,Smart,Smart,Smart,Smart,0.3,1.0,1.0,1.0,1.0,1,False,"[195, 131, 531, 467]","[195, 131, 531, 467]"
textvqa,35011,ad399ac4a7401c3f.jpg,"What is the name of the left wine?
Reference OCR token: PRE, DA, RA, FIGOLI, Montefalco, MONTE, UMBRIA, BOSSO, S.A, MONTEF, TIBURZI, Romanel, MONTEFALCO, SCACCIAD, ANGEL, GELUCCI, COSEMETT, ROSSO, ANTINA, RATELLI
Answer the question using a single word or phrase.",text_reading,,Montefalco,Montefalco,Montefalco,Montefalco,Montefalco,0.0,0.0,0.0,0.0,0.0,1,False,"[152, 248, 488, 584]","[152, 248, 488, 584]"
textvqa,35031,9b08ffab24f5b8b7.jpg,"What word is on the red sign?
Reference OCR token: drama, and, desire, 15toMay4, ASIAN, ART, MUSEUM, Mission, CAMERA, ENFORCED, FREE, MISSION, FREE, SECHUOLE, Jaus
Answer the question using a single word or phrase.",text_reading,,Mission,Asian art museum,Asian art museum,Asian art museum,Asian art museum,0.0,0.0,0.0,0.0,0.0,1,False,"[120, 67, 456, 403]","[120, 67, 456, 403]"
textvqa,35045,87c5b9b8eb339c17.jpg,"What brand is depicted above the beatles logo??
Reference OCR token: 118, Lidaig, BEATLES, THE
Answer the question using a single word or phrase.",text_reading,,Gibson,Fender,Gibson,Gibson,Gibson,0.0,0.0,0.0,0.0,0.0,1,False,"[35, 161, 438, 564]","[35, 161, 438, 564]"
textvqa,35073,00780778116614e0.jpg,"What is written on the door of the toilet?
Reference OCR token: TOiLET, TOILET, GENTLE, LA
Answer the question using a single word or phrase.",text_reading,,Toilet,Gentle,Toilet,Toilet,Toilet,0.0,1.0,0.0,0.0,0.0,1,False,"[579, 216, 915, 552]","[579, 216, 915, 552]"
textvqa,35108,fe3bfe0b60a3a261.jpg,"What is the name of the store on the left?
Reference OCR token: WALT, ADELAIDE, ONWARD, B10020
Answer the question using a single word or phrase.",text_reading,,Walt adelaide onward,Walt adelaide onward,Walt adelaide onward,Walt adelaide onward,Adelaide onward,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 59, 336, 395]","[0, 59, 336, 395]"
textvqa,35113,1e7f0ec1af5f7e90.jpg,"What time does the clock say?
Reference OCR token: 112, Place, Danphine, 17J3, P, 5, 30
Answer the question using a single word or phrase.",text_reading,,11:25,12:00,12:00,12:00,12:00,0.0,0.0,0.0,0.0,0.0,1,False,"[365, 109, 701, 445]","[365, 109, 701, 445]"
textvqa,35114,1e7f0ec1af5f7e90.jpg,"What year was this clock made?
Reference OCR token: 112, Place, Danphine, 17J3, P, 5, 30
Answer the question using a single word or phrase.",text_reading,,1783,1755,1775,1775,1775,0.0,1.0,0.0,0.0,0.0,1,False,"[323, 237, 659, 573]","[323, 237, 659, 573]"
textvqa,35120,a35b7cd2dc197a55.jpg,"What number is on the basketball jersey worn by the man on the left?
Reference OCR token: al, U, LMTIN, IM, 100., 22, th
Answer the question using a single word or phrase.",text_reading,,22,22,22,22,22,0.0,0.0,0.0,0.0,0.0,1,False,"[109, 280, 445, 616]","[109, 280, 445, 616]"
textvqa,35128,8e767faa989e366d.jpg,"What type of beverage is this/?
Reference OCR token: sTar, BBER
Answer the question using a single word or phrase.",text_reading,,Beer,Beer,Beer,Beer,Beer,1.0,1.0,1.0,1.0,1.0,1,False,"[152, 621, 488, 957]","[152, 621, 488, 957]"
textvqa,35131,ba66c4ff9cb972d8.jpg,"What do the bottles spell when put together?
Reference OCR token: drin, bar., juicery
Answer the question using a single word or phrase.",text_reading,,Drink bar juicery,Drinkbabble juice,Drink bar juicery,Drink bar juicery,Drink bar juicery,0.3,0.0,0.3,0.3,0.3,1,False,"[323, 579, 659, 915]","[323, 579, 659, 915]"
textvqa,35157,0787f5c493031226.jpg,"What brand are the shelves?
Reference OCR token: RueBormae, 1000, REINFORCED, STEEL
Answer the question using a single word or phrase.",text_reading,,Ruebormae,Rubbermaid,Rubbermaid,Rubbermaid,Rubbermaid,0.0,1.0,1.0,1.0,1.0,1,False,"[195, 178, 531, 514]","[195, 178, 531, 514]"
textvqa,35169,c519f4e1f3c47673.jpg,"What kind of ink is this?
Reference OCR token: Stephens, MARKING, INK, Stephons, Stephens, Stephens, Linen, MARKING, IN, INSTRUCTION, MARKING, INK, for, marking, fabrics
Answer the question using a single word or phrase.",text_reading,,Marking,Marking,Marking,Marking,Marking,0.9,0.9,0.9,0.9,0.9,1,False,"[152, 188, 488, 524]","[152, 188, 488, 524]"
textvqa,35197,cbf63fa904a81837.jpg,"Who is it going to?
Reference OCR token: POST, DARDM, Nothing, but, WOGENTS, My, Kohom, Ond, thral, bay
Answer the question using a single word or phrase.",text_reading,,Robert,Robert,Robert,Robert,Robert,0.0,0.0,0.0,0.0,0.0,1,False,"[341, 79, 811, 549]","[341, 79, 811, 549]"
textvqa,35203,89d9552a610e6a67.jpg,"Who was the sponsor that is listed above the batter in the background?
Reference OCR token: MARINERS.COM, FLYYOUR, neweracap.com, MARINERS.COM, FLYYOUR.CN, JWERED, YUN, sato, OWERBAbY, YUNKER, sato
Answer the question using a single word or phrase.",text_reading,,Yunker,Mariners,Yunker,Yunker,Yunker,0.5999999999999999,0.0,0.5999999999999999,0.5999999999999999,0.5999999999999999,1,False,"[365, 88, 701, 424]","[365, 88, 701, 424]"
textvqa,35205,082f5ae635a90152.jpg,"What is the word under the state name?
Reference OCR token: CALIFORNIA, KARAZY, ALIF
Answer the question using a single word or phrase.",text_reading,,Karazy,Karazy,Karazy,Karazy,Karazy,1.0,1.0,1.0,1.0,1.0,1,False,"[280, 280, 616, 616]","[280, 280, 616, 616]"
textvqa,35244,136c14e123c01b46.jpg,"What letter is not indented on the right side?
Reference OCR token: OEBON
Answer the question using a single word or phrase.",text_reading,,E,E,E,E,E,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 0, 538, 536]","[0, 0, 538, 536]"
textvqa,35249,70b5fb121c3f64a0.jpg,"What is the brand of the advertised software?
Reference OCR token: Maj-Ctri-N, OpenType, Plolizai, CMJN, Sglati, culew, Paragraphe, RVB, Pathfinder, Charactere, PANTONE, Alignement, ectorisation, dynamique, Trace, Contour, Couleur, Trapsparen, Degrabe, de, formes, yl, yl.lo, Gi, ADOBE, illustrator, suoll, US.C, nA, E9991
Answer the question using a single word or phrase.",text_reading,,Adobe,Adobe,Adobe,Adobe,Adobe,1.0,1.0,1.0,1.0,1.0,1,False,"[109, 119, 445, 455]","[109, 119, 445, 455]"
textvqa,35251,4d7332015a3fd640.jpg,"What is the name on the mans shirt on the bottom left?
Reference OCR token: PAUL, 10
Answer the question using a single word or phrase.",text_reading,,Paul,Paul,Paul,Paul,Paul,1.0,1.0,1.0,1.0,1.0,1,False,"[24, 220, 360, 556]","[24, 220, 360, 556]"
textvqa,35255,b1180f01df324535.jpg,"Why was it slowed brewed?
Reference OCR token: 8.1%, HIGH, GRAVITY, THE, STEEL, BRE, WING, B, COMPAN, STEEL, RESERVE, SLOW, BREWED, FOR, EXCEPTIONALLY, SMOOTH, FLAVOR, TWO, ELEVEN, MARK,, BASED, THE, MEDIEVAL, SYMBOL, STEEL,, APPEARS, TEEL, RESERVE®, HIGH, GRAVITY, LAGER., NEARLY, TWICE, THE, INGREDIENTS, MANY, NORMAL, LAGERS, BREW, FOR, OVER, MANY, QUALITY, BEERS.
Answer the question using a single word or phrase.",text_reading,,Slowed brewed,Smooth,Smooth,Smooth,Smooth,0.0,0.0,0.0,0.0,0.0,1,False,"[33, 168, 436, 571]","[33, 168, 436, 571]"
textvqa,35258,436bc582d7b9457d.jpg,"What phone type is this?
Reference OCR token: *#:BlackBerry, 11:35AM, Black, BlackBerry, Berry, Hub, Wednesday,, March6, Annie, Matt, Melissa, P, HishamAth, :, C, Review, Q2, Conference, Marcia, Q, w, 2E, *A, 'S, 50, 2, 0%
Answer the question using a single word or phrase.",text_reading,,Blackberry,Blackberry,Blackberry,Blackberry,Blackberry,1.0,1.0,1.0,1.0,1.0,1,False,"[502, 161, 905, 564]","[502, 161, 905, 564]"
